idx,x,y
3,57.9146644768,89.9538027677
3,55.3155090581,80.2518606944
3,39.5825667453,17.6484528361
3,47.1554048146,22.3779325323
3,41.4701423265,17.2780334445
3,38.7642788913,14.3655904744
3,38.4040152085,14.4519484496
3,38.3865255803,14.5802151464
3,41.7402438167,17.8293243101
3,40.7489802561,16.1821416622
3,43.5951158622,19.9942009773
3,42.4765399431,18.3384735636
3,49.4711054118,25.0630193062
3,76.7318493982,16.2168461441
3,77.4133752817,15.2219279762
3,77.2526510945,15.1515170246
3,50.3399696652,26.4713966117
3,76.1804165329,15.9125737458
3,39.3118718889,15.6407169743
3,39.0874644519,15.1223039378
3,56.6639740815,87.9401250067
3,79.3260781751,52.9003912897
3,43.7225508034,19.0773278036
3,41.5289197586,24.9164251896
3,77.9726106776,14.9556987461
3,77.5731526867,14.7806458332
3,41.6798476925,17.7459190133
3,77.3485716647,15.7745292395
3,77.5847398447,15.8300393854
3,77.5437200743,15.253949149
3,76.9457572424,15.858478334
3,75.9826615205,16.3069223786
3,77.6060865492,15.1628725383
3,41.4815028637,18.0474374446
3,76.8223042562,15.5951653195
3,58.2431718991,92.1043278652
3,77.3381581659,15.890054658
3,77.6346517616,14.461853927
3,62.5667590405,77.7439347591
3,58.3821244904,90.5534760692
3,58.0245140126,91.6944211685
3,58.2493910631,92.1296814778
3,59.5299284566,88.3272741451
3,57.5494740761,90.7489065581
3,72.1758243064,63.1289294176
3,57.997804739,92.1599086113
3,29.0056141576,63.3907513334
3,29.4226860665,63.0684648229
3,29.4329605156,60.8017765444
3,55.0745059041,79.8175464166
3,54.4130936504,78.2290865878
3,54.5757285877,77.5362884724
3,58.4618385916,90.2653263904
3,77.8637264289,14.6106776491
3,79.4727615693,63.4086861199
3,78.7572361375,53.3326200111
3,77.4966517463,14.9485235577
3,64.0280813016,27.6726855125
3,67.8817196169,24.2360184109
3,66.2878905956,26.1171097453
3,56.1713975295,32.1179887719
3,57.6146743876,33.8224476502
3,80.3577008812,63.2954375404
3,76.0580137544,16.3837496882
3,77.8990579454,51.8224583343
3,79.1867885665,53.2347918468
3,81.5304203188,56.0253645659
3,79.4886844186,53.6516742641
3,86.4358971909,59.7927618087
3,82.5402395934,56.5410522935
3,75.1307142075,23.3724419733
3,58.1960536923,92.2149886482
4,47.4464667165,82.622124014
4,39.5965009783,32.1361317349
4,31.3996460012,39.2652632229
4,39.2415652162,33.3614166846
4,27.7140565712,42.2500516253
4,32.9607035213,35.8231112903
4,35.4047362397,31.9391621952
4,51.6422264225,50.8383406788
4,34.207620843,33.5938054385
4,36.5234892198,35.6710483891
4,28.4192021281,21.3157482481
4,26.1604969417,23.0422314726
4,40.435327397,27.6400711421
4,44.544955314,27.3622426221
4,40.1237272008,30.0731619402
4,42.1848064503,28.5736747331
4,28.5233910215,39.7966662481
4,40.0026592892,27.4875100027
4,60.375744968,41.3564579961
4,55.1058961252,46.1490510561
4,61.7372710245,38.5848440052
4,55.7412443246,46.6535769763
4,58.2964084158,41.5831977346
4,57.0425482213,42.418757739
4,76.7756112073,55.2545987009
4,71.8870772602,59.2669926152
4,73.7883730663,58.6208121164
4,75.1396847343,54.2445521781
4,64.5963189058,65.952512925
4,46.9095386323,85.6022611586
4,46.9051031994,81.5656424136
4,49.8069877356,82.085025592
4,57.1252310509,42.7390191388
4,39.7958978066,28.4432191156
4,37.5437012597,32.8840244657
4,55.0455549106,45.9862727459
4,56.3751090389,96.30514763
4,37.8391996844,94.359443503
4,39.8853734176,90.6346620817
4,44.0774051326,84.1258533023
4,31.4970254888,67.9125621568
4,25.9525965456,73.0331803541
4,36.4347239148,62.2940454639
4,24.997482691,75.4415616626
4,32.2462751352,70.1105868383
4,18.1094722949,53.7081103324
4,21.7960992263,49.4995295248
4,24.150491069,47.1885335266
4,28.6031956015,44.2237227
4,20.9319996761,51.6462354868
4,35.4355325251,34.9610381566
4,44.3773828236,57.6847369215
4,46.313692406,55.6855917703
4,50.7132995657,48.7722867825
4,49.8420222483,50.5765522936
4,54.0206071815,47.2698972057
4,45.4126389249,53.8707976895
4,50.309988715,47.2678818553
4,67.2259568904,62.4764105301
4,48.8632418189,83.1583574877
4,67.3025779226,64.4134627173
4,64.090998189,68.6509850107
4,52.4215231623,47.867005488
4,46.9882833458,55.4206367313
4,44.3005150328,58.1329592781
4,42.4954400876,56.9036815315
4,46.3860739231,51.0021645381
4,63.0168717563,68.2252589114
4,95.5934163965,33.2341293953
4,66.7481899024,84.0048341677
4,47.3748964954,83.4715555182
4,69.4598588916,30.1970315053
4,59.3150555205,12.3543136666
4,51.487713355,20.8436106875
4,57.1124475509,15.3217851726
4,50.2244178157,19.1709698793
4,50.4338611907,18.5348708515
4,56.3803054046,14.7884597101
4,54.8635045999,14.009611915
4,45.4998576493,3.98542629287
4,49.9367453057,21.5900969196
4,53.8098729164,17.7664144512
4,59.8526782804,9.03994992133
4,48.1756567942,19.5212153543
4,50.7417190667,17.8384056087
4,65.198316667,33.0271717859
4,58.4597612975,14.1486628546
4,45.4203820755,5.37240899542
4,51.3532681954,0.30387242055
4,53.091704424,19.2900304453
4,58.9431665444,11.6128777918
4,59.3109904219,10.5721363739
4,68.2221986595,1.13388036584
4,62.5117719862,7.49123248279
4,69.3800563617,1.48813233299
4,82.8002478704,18.5293762368
4,85.1603321777,15.0183695439
4,67.095847697,0.601490941965
4,62.307750573,5.74997471945
4,59.9704150458,7.9133104735
4,39.9116351739,32.1440226145
4,50.1145975193,1.74146171252
4,72.7784101997,26.9005353695
4,77.7628590782,23.4913735562
4,69.9194262552,29.3110927191
4,53.385280634,78.8711362558
4,49.4527077733,79.9306028004
4,54.8026825363,75.3639849893
4,37.0882451339,60.857227495
4,32.3759619238,68.5108204552
4,37.4770138847,63.7886855744
4,52.4066488967,96.4254150057
4,50.2970432655,99.6441791736
4,61.5633243835,89.8641388605
4,61.0865603919,89.2243556475
4,59.2364904011,91.4811005766
4,66.1540050863,84.1119370252
4,67.2313347767,85.055640808
4,73.7099068702,78.2706108976
4,76.5804513576,72.8915336827
4,78.8765811639,71.5625276804
4,77.4490021363,72.4473094857
4,72.4624062907,27.6242638254
4,62.4447424979,35.4149992261
4,65.2563927704,32.8541041237
4,59.2034756073,41.2706776667
4,62.2926421901,40.0295333141
4,91.517847246,36.8902631263
4,62.3597662841,90.2436599196
4,94.9974880471,35.0953011066
4,90.700691247,41.4667030063
4,82.3041595613,46.9909036215
4,79.4793575017,49.1410154455
4,76.9882734745,54.2027848022
4,79.806531301,52.7231797883
4,86.8537073476,65.5433240194
4,95.4434878077,36.1897016148
4,52.772288113,99.6134716833
4,52.8720214902,97.3432226575
4,37.6270534612,93.060672952
4,53.1786144535,98.6038611855
4,59.0141444945,93.5748748733
5,50.2033658114,82.9826568621
5,50.8626843321,17.1456310914
5,50.8914922458,17.1413237277
5,25.8551275976,17.0819086886
5,26.0256445518,16.9250135319
5,27.8931727187,50.6619634101
5,27.6399679354,51.3990974838
5,27.892658895,50.7952815163
5,52.7977329399,50.6860370901
5,27.5806388053,51.5247612607
5,26.4913985349,17.4053909738
5,25.9853178159,17.203722132
5,26.2014192753,17.0938239128
5,25.8575694746,17.113842659
5,50.7046843629,17.0237445436
5,50.9295476993,82.8460411252
5,50.8119753465,17.1149252621
5,52.5093008862,51.4162051508
5,50.4588548392,17.0385789686
5,52.9013640729,50.6905627231
5,52.6849534438,51.2944692191
5,52.500088943,51.594356165
5,51.8356372562,52.3357655339
5,76.9954121013,52.0455286534
5,77.310600475,51.7467300374
5,77.9260443352,50.3186604237
5,77.2543883433,51.4618248152
5,76.2431578028,52.1236898503
5,77.0844843669,51.9671367003
5,75.2280531954,82.9856620201
5,50.6583547714,83.1144793358
5,50.5648455577,17.0777773216
5,50.9393039127,16.981021883
5,52.729246581,51.2017650475
5,52.0288486671,52.1768375002
5,27.5304663693,51.4148465629
5,27.5514782612,51.4873865306
5,25.9288442731,82.8211841087
5,25.5651134237,82.9240977704
5,25.4435257049,82.8742004973
5,25.4835833896,82.929084979
5,27.0955703605,52.0767994399
5,25.5834750822,82.9148911324
5,50.5628463386,82.9378217764
5,50.0694819181,83.0576695262
5,50.2074801993,85.4600473951
5,50.5171258092,89.1023945866
5,51.1479167122,90.8674123313
5,77.5009073165,50.1669859475
5,50.288527801,82.9752535659
5,52.8843132864,50.4414354501
5,27.4392496133,51.7120790527
5,27.3388689181,51.6530467544
5,52.5897198565,51.338090196
5,52.7920973459,51.0733956509
5,52.1841801076,51.9752506714
5,50.2166950326,83.7523429676
5,50.4438027888,82.9418288173
5,52.7137744894,51.1979443188
5,27.8782642594,50.70890793
5,51.9275902141,52.2577906065
5,52.5205524936,51.5024421035
5,52.9526073133,50.0747390118
5,52.8811647904,50.6215547554
5,52.0252141055,52.1230110467
5,52.6356576791,51.4185522584
5,27.6784029741,51.1819891691
5,52.3428220582,51.8619520908
5,50.1786718465,83.1846223323
5,50.6911241884,87.5139604241
5,50.4642248341,82.9353284131
5,50.3535214052,17.0647430794
5,51.014232955,17.2210955293
5,50.8127448984,16.5727180506
5,50.7113785398,17.0883158538
5,50.7336745372,16.9929634144
5,50.5013965822,17.1057707188
5,50.4355295722,17.0651685025
5,50.7851572052,17.1801964842
5,51.2638712274,17.1623497098
5,50.7252585405,16.9074698083
5,50.9189408654,17.1476047571
5,50.6998506392,17.0851843836
5,50.6617795563,17.0781405153
5,75.1423414811,16.7549238932
5,51.2509196468,17.2404558616
5,50.6309819633,17.0765223454
5,51.0668072036,17.2088597095
5,50.7923547263,17.2042143387
5,50.422698058,82.9099014671
5,49.9903949511,83.997356924
5,50.1271820272,82.990749996
5,50.5336350094,17.0195813691
5,50.378262298,16.9462798113
5,75.7593838168,16.9429296545
5,75.4480625064,17.0451494125
5,75.9618400861,16.6948422289
5,75.1524592023,17.0049424015
5,75.2399699777,17.0318474866
5,75.2870877232,16.1749349097
5,75.04472578,17.0042622562
5,75.3259785471,15.7718919896
5,50.5597580562,17.0938837744
5,50.5512780561,17.0846551833
5,75.7465632023,17.1057165115
5,75.8955770466,17.1699497051
5,50.4492703306,83.9699203811
5,75.8709908356,17.1348939075
5,75.4793396586,82.8840513891
5,75.7010415321,82.9194588559
5,75.1982952889,83.4623033365
5,75.2443262052,83.9034973788
5,75.8709636929,88.3864417377
5,51.7372816586,92.9791175339
5,75.1945668739,82.9321157846
5,52.2633473764,94.2493278274
5,27.6740833991,51.3041121452
5,27.4224292143,51.4388762325
5,50.7521082559,82.9019500961
5,49.9649053793,83.7083177013
5,50.4880136436,83.0995191232
5,75.6058847579,17.0677230553
5,27.5373953151,51.5936540762
5,74.8202539551,82.9623887856
5,49.9283802752,82.9936654888
5,75.2633555474,82.9452793018
5,75.4005271583,17.0411068868
5,75.573954129,17.0621921415
5,75.2964750909,17.0156531888
5,50.4770477213,17.0482894119
5,52.5928183721,51.3915915185
5,75.1643404933,83.0349971693
5,75.7714500936,17.1112512057
5,52.3315691301,51.8788603463
5,76.9485027211,51.9075165439
5,76.8780819814,51.8675622958
5,77.6820163247,51.1656378096
5,76.0635502513,52.1046520613
5,77.0833377719,52.1577992662
5,77.9544350549,50.4755789715
5,77.7564189331,51.1517703255
5,77.8640547124,49.6625455341
6,73.0273050243,46.2741878725
6,77.067111934,51.4869181896
6,75.0171368727,46.6224426489
6,76.6653077326,38.440250966
6,77.9158742329,45.9268433826
6,68.8909906096,27.2962056672
6,75.3298157891,32.8303519164
6,63.4104355141,38.377735614
6,68.856486669,43.084147214
6,66.3377850519,33.3065100022
6,64.2037185014,26.6441143003
6,64.4986348346,22.863501327
6,74.8121312339,57.5898837631
6,73.7420460836,39.1209853231
6,72.9981862717,59.6656447092
6,66.3880173202,89.2812304744
6,74.0784292286,72.9515308522
6,72.4798343312,80.8006830564
6,71.9936371714,78.8209480695
6,70.9626103129,86.5181213517
6,67.8061881135,91.6881773501
6,67.5934531877,90.9519098246
6,65.7140760682,99.2837639519
6,65.3096314498,98.1651568396
6,66.3138096741,98.9310270371
6,33.4233718511,67.0957433613
6,34.1051509268,64.1291972267
6,30.7192619427,58.812060082
6,34.6757573144,79.6375987743
6,72.371523338,21.9616397473
6,72.0362880189,69.7160484161
6,38.7980121423,74.6106304299
6,36.9463314417,13.5143774996
6,68.6213124429,18.9156764428
6,65.4372821806,15.5453860785
6,67.0040223792,15.3458266393
6,66.7241920702,5.24980548075
6,68.3076187632,13.2809165227
6,68.7680482759,13.5214565521
6,74.1672717461,5.34988087254
6,64.601818107,12.0019169643
6,64.9003579699,16.2452583689
6,66.8169139163,12.2732943361
6,67.3093466467,0.217006270014
6,34.7318293093,19.6017950724
6,33.6744421497,26.09049021
6,75.6272550236,37.128751949
6,40.6101254225,89.1362398699
6,68.7634335463,8.70057294385
6,67.0733217806,6.04921458162
6,36.722837943,9.33330210686
6,37.8254347391,9.60103429534
6,64.2977371716,20.4287496884
6,66.6992650902,18.5910853404
6,67.5445276811,16.4479381344
6,63.9469519836,18.6928454476
6,64.3881920705,15.7728122808
6,65.570045691,23.7657582226
6,38.4028368753,19.0468586722
6,37.8323600164,14.4694894463
6,36.9041611715,13.5838157511
6,36.286143052,17.1057707266
6,62.7866325947,13.9189931024
6,66.8176792234,11.4124971575
6,66.755021412,18.0853051378
6,65.4155283864,10.4635122068
6,64.2952177764,84.1258572133
6,69.7654249704,19.999850454
6,65.3140322257,77.9387440331
6,64.3256315887,41.6159763773
6,64.9359294757,87.0721381174
6,65.2783891952,44.8203529292
6,68.1932895833,46.5435408096
6,64.0515417112,48.8200939835
6,66.5493579687,67.7255886599
6,63.9100640599,62.9723349305
6,67.6295142176,61.4291060701
6,67.5017806138,60.8502274659
6,65.790651882,55.9453737171
6,66.1291498342,61.6437178853
6,64.99458547,49.4621728312
6,35.675404696,49.6256433471
6,34.6445467746,54.4441077764
6,37.1420429198,49.7419879519
6,35.8382920833,53.3514883396
6,32.4386500903,49.9030194916
6,32.628463049,54.0637204929
6,33.8499497887,46.2844744465
6,65.8155400946,95.5883740582
6,65.6722651618,91.9334018119
6,39.002716451,92.26183816
6,37.7953028026,93.5324553607
6,35.5139005857,89.5991901138
6,39.2194529062,83.5434818364
6,34.9976613883,28.6329939351
6,31.5882013862,77.0280524208
6,31.6415992679,77.6108331874
6,30.9871426099,63.9440280336
6,27.4396322054,65.7444629564
6,30.5783699449,65.5219454667
6,28.809401637,59.6210044666
6,27.9395185786,50.9850621313
6,32.6577782482,80.1138612983
6,33.9237661692,53.5586885227
6,66.0044543688,52.6846691452
6,37.0232562464,32.1184816794
6,65.264338195,35.7175447772
6,66.388704175,38.8447443366
6,68.1914228192,45.1694864796
6,68.5406624515,48.4385263389
6,67.6614312657,51.0685845873
6,68.6755160534,50.465234811
6,65.4455325117,43.2734991936
6,69.0817099788,55.4740530987
6,67.3082233775,71.5902965807
6,38.714899408,76.3969778172
6,35.5480948795,89.3049758407
6,36.7106729424,86.0749670003
6,64.9126624396,87.6457960566
6,66.0641357377,89.2086685815
6,69.048716493,66.3660457477
6,67.0265507063,76.2225153324
6,64.320383794,31.7856294846
6,37.5196356,29.2676058936
6,34.8634441715,30.9392745218
6,31.0900650789,32.3837547196
6,34.9213061465,35.4184380529
6,30.343361183,32.5245631742
6,35.4833288685,44.4916349303
6,33.2349104271,38.502483721
6,62.4256973267,34.0442062707
6,35.4399436182,47.7975176939
6,28.5641377966,34.6263997171
6,31.3195486706,31.6639905316
6,30.796174379,23.5190343602
6,34.2333554347,22.4959116015
6,36.6307877065,31.4768312621
6,34.5486191018,26.1110878654
6,33.8735095227,37.056028453
6,34.6982700852,36.4753541349
6,34.5838289299,89.5889019877
6,39.1143664549,96.4817513202
7,65.7766651568,16.7876560655
7,92.5487933153,42.9019079116
7,90.3426345089,37.7803861004
7,85.8191629042,37.5713861819
7,90.4418181137,40.1331134204
7,92.0175590822,39.9179311324
7,95.2605278366,46.008830272
7,41.2902998033,42.3115524113
7,66.4313243161,36.5361097353
7,63.9863468858,32.7134316129
7,61.2696820905,29.3857240482
7,60.7493891909,28.0517363383
7,64.6552305634,16.6122765086
7,68.6382807138,18.5080128963
7,86.2562238205,55.8309303793
7,84.090507598,56.301968006
7,85.3242028911,55.3885788252
7,75.168667839,73.9004448762
7,50.4441853247,78.1958883115
7,43.8277089981,71.0470522123
7,37.7914323802,66.8546410275
7,29.292783111,59.79199693
7,32.1920969515,60.2006509147
7,51.4339355233,99.2568672885
7,71.1341263421,19.3859575313
7,67.4641398118,95.999963905
7,65.5834276962,93.5170609365
7,69.2889731377,99.5795911254
7,81.2694405511,80.635944933
7,78.5757448361,76.8157030942
7,74.1867734997,74.3442041467
7,72.622209414,74.5269656511
7,65.1507052757,92.5026337368
7,63.7231835039,14.5214211957
7,73.0014940701,24.0738125371
7,72.436657497,20.5783451136
7,58.4163840114,5.64577748328
7,59.243809528,10.5401420943
7,56.5943646385,8.91734404523
7,68.4925132247,17.9873634289
7,65.0059431717,15.9126686464
7,63.9210367078,15.6209610332
7,59.7160077628,11.5190968617
7,53.5129705438,5.87510952836
7,31.0329174395,28.9281418896
7,31.3332440932,32.5385694785
7,86.4015498466,38.7469331743
7,47.4421116354,98.1843018589
7,46.2647413368,94.1161921613
7,40.1638157437,87.4486723469
7,57.8328062743,9.22238462333
7,55.044123361,83.5414106324
7,61.5868424253,11.0275858356
7,60.6836260407,10.6326415569
7,68.4127671225,19.9131265443
7,52.8583150204,20.2350610035
7,53.5299526734,24.2419155845
7,50.7597410528,18.0893946004
7,42.53480844,10.1698684594
7,41.5303978512,13.3962907452
7,54.8117983683,6.56964870325
7,46.7145179915,15.6132744651
7,59.6326101247,7.05803719901
7,61.6185682473,13.4108227184
7,48.8339891275,17.7259558674
7,45.3426531889,13.9088123935
7,42.4150122932,11.6937810961
7,58.9347650647,9.36920121911
7,48.4506176492,16.2122782224
7,55.5638650304,85.8103751441
7,75.1415195918,73.8196684648
7,51.3088252568,80.1363911553
7,61.1203943844,88.7040529069
7,43.2867129203,43.0568603208
7,55.9059162338,54.2526725342
7,50.198958949,52.2250295948
7,55.761587372,54.0305172396
7,58.3231396505,60.0310591646
7,43.3926884016,43.5975940692
7,70.171457528,70.2822212385
7,63.7602750188,61.1856411696
7,54.3894952619,53.811901225
7,55.2412969947,52.5935746267
7,49.0701267502,48.8969446811
7,46.0181190216,46.2577233718
7,44.7595874356,41.9746066134
7,60.600276471,59.7533088802
7,37.700837521,68.4184052804
7,31.1357349152,61.4319127116
7,28.0896176553,60.512212549
7,47.6952008891,95.2411869282
7,44.6099759113,93.075835032
7,43.8563814822,94.0858717713
7,41.5789293984,90.3035665387
7,49.1774185559,96.6105324538
7,42.6522509813,90.5606397307
7,30.1233318217,81.1442953304
7,31.915519986,79.7904134869
7,27.8877193574,75.4455759934
7,27.5482344526,75.1647590544
7,20.2097781637,67.5166420988
7,24.4434528292,54.4736551228
7,24.6308301331,53.3957388998
7,21.0379688969,49.829299645
7,27.106242932,54.7195531488
7,51.6006241332,50.0324668853
7,36.4658820182,35.5241876075
7,51.2623974761,49.6665051258
7,37.5800715749,38.8315722007
7,47.849907703,48.556624645
7,52.2685616825,52.8052401961
7,68.8510215758,39.573434273
7,65.6763960251,35.1093154301
7,77.7468851148,47.3718241139
7,80.352934115,47.8002988852
7,62.4237785929,33.4865952868
7,60.3375864858,63.0349593272
7,71.5450389858,72.657716331
7,49.0409566406,77.3625832678
7,51.8868880222,80.1136076892
7,57.968981435,85.3560457326
7,33.3947987327,35.0168013145
7,54.1331954613,83.7939960824
7,61.6587233282,64.1000234779
7,59.0250770848,28.3220858801
7,54.855664646,83.7833976656
7,55.4820563581,22.8274662445
7,63.5729393821,32.9386176053
7,36.1634664356,33.819314199
7,33.1677570349,31.2477411672
7,42.6449829318,40.1543216386
7,47.2250252695,44.5756466185
7,48.3923630032,50.3315285645
7,27.2451932001,29.8195074488
7,36.619722059,36.8114141094
7,30.0807992865,27.5880255173
7,33.9806339675,35.0330581489
7,34.2506117649,34.4415865654
7,51.1411835714,20.6183237784
7,49.899592066,19.5640835356
7,55.5898773424,26.2992451143
7,30.4043143388,29.0795399241
8,52.2343086004,29.7116729865
8,53.9803991821,29.3509867092
8,33.0082339121,15.9850714584
8,29.5575433634,21.3647774591
8,23.4957104659,25.3224681542
8,37.3293552552,39.6020423074
8,20.4089478892,32.2030304205
8,37.0266294472,44.4622930512
8,36.4555695327,40.791843032
8,34.7637004189,47.6247999245
8,35.3496806211,47.1410731332
8,40.0746666572,34.6236852027
8,41.389522551,37.2960562328
8,59.5030766063,30.6696739448
8,35.5376642131,48.7293868661
8,41.1637810689,34.3157582514
8,67.6208658884,38.0065584658
8,59.2692803248,29.6407017654
8,54.0317756204,29.6723483149
8,44.2916687157,82.9094412144
8,54.7141710591,84.0431280734
8,53.0030253202,84.6747986012
8,41.6095572691,83.8486865559
8,67.7894961571,61.3637015467
8,48.9930401201,32.0303588363
8,60.8536798727,65.4991470327
8,72.4709525633,51.1221348241
8,71.5390198495,45.5218061588
8,70.846426107,52.282253331
8,73.4286708654,48.5778551303
8,62.6912665406,30.2903738312
8,45.4691770035,33.8311927323
8,64.8122375621,62.8109155873
8,42.276332666,34.5276361236
8,43.3685015447,84.3321772039
8,48.6643707344,30.6806668519
8,19.2882047369,62.0630593582
8,20.6891490538,62.7213052064
8,20.9594648125,66.0414983826
8,24.6355399754,71.6107148256
8,27.560835291,72.8478255927
8,34.7505970472,80.0110909897
8,20.0245005746,61.3426238695
8,39.6495738769,82.6645338713
8,37.8904155015,82.5674929978
8,41.6832004024,84.0179406019
8,48.1799307865,85.0451167372
8,51.8720726696,85.8297376348
8,58.9744699018,85.499817612
8,49.1917219555,85.8762291224
8,39.5489736947,80.812601774
8,50.2852524042,30.3379221051
8,35.4695229971,43.1158849517
8,39.0555497751,55.5469737131
8,38.5021996714,41.5671556174
8,36.916543863,41.0952474383
8,61.5205906458,64.7918550418
8,60.8349175348,64.6037697063
8,61.2797865792,65.766402504
8,55.1609418175,65.2373081694
8,36.8943276507,47.7065559687
8,59.8399667124,64.4767644437
8,63.0674998921,64.0350004581
8,53.7037759268,66.3894820363
8,48.0143866846,65.7128195934
8,40.0096720019,60.9865825077
8,37.3104527352,45.2587508999
8,46.9570801494,65.2404073935
8,62.0480325076,63.8458632494
8,49.2805947987,84.0488228306
8,53.1013817819,84.5476586881
8,54.3797219484,84.2403555494
8,46.819907946,10.4946526804
8,57.0609827131,9.92056085444
8,65.8755478023,11.7324363627
8,54.7302890863,11.4128826732
8,58.6367650809,11.9747210652
8,50.0164829541,11.9338520864
8,38.3593948725,13.431322624
8,63.4973230835,11.9140691707
8,57.8178546865,10.9451424306
8,43.8070319612,11.3189448865
8,46.5086141932,11.2071344881
8,50.1446289773,12.2115430946
8,52.9920289667,9.90666848335
8,60.0922466078,11.8721117093
8,50.9404926595,9.69154713447
8,65.0443252778,11.0008414785
8,47.3154157773,12.853451784
8,50.5159602579,9.76559162187
8,55.8637684939,85.3364867573
8,51.599848153,84.8198214898
8,91.1910536059,46.6743428399
8,50.9677483784,29.6797742875
8,36.4819805699,15.1627600944
8,78.2499161658,17.8832409068
8,55.0519165396,11.9499886181
8,68.995028632,13.9943105293
8,72.6699892655,15.2342259409
8,66.0530857731,13.3802260073
8,61.0885441374,10.0845344144
8,66.1730182606,12.0379170217
8,67.2806595188,14.1286515323
8,49.6774146514,10.3831325083
8,61.503472503,10.8284144754
8,70.2554746739,13.2503849689
8,51.2038911373,83.3397766053
8,68.4530459999,13.0355285908
8,70.0427352449,80.3850213547
8,70.236869515,82.1711510621
8,62.8240245172,84.9661859507
8,63.1490490834,83.9468553485
8,70.6449962629,82.4309187567
8,50.4246786898,85.1747475891
8,72.5706234458,80.9712184346
8,63.1445274767,85.2366963264
8,25.0548060847,71.5485979221
8,28.2711941653,72.840231257
8,36.03340215,53.371687755
8,45.272002941,85.2370794195
8,53.174656268,84.2605679876
8,68.2572064402,12.3846391542
8,64.7588870014,82.3152236405
8,75.1307160373,79.9840931403
8,46.4807681047,83.518211666
8,79.6642622775,73.9323097157
8,83.2939057345,70.7784317876
8,77.7061096487,20.3042601852
8,68.5431435378,35.6578321706
8,61.6147759612,29.9943911942
8,55.0671179917,29.0115351997
8,58.0066691227,30.2537212987
8,55.3651603364,30.4458502777
8,62.5602588694,30.4471356661
8,88.239001904,31.4774348786
8,91.5078881747,53.3126520851
8,91.7355387598,48.9702108877
8,91.7260057727,52.6233532573
8,89.0921976305,57.768193047
8,89.1155590082,64.0015066388
8,88.4321025254,64.6242470023
8,88.5305192041,30.4760310098
9,98.2881232748,30.6039193719
9,84.405952832,50.4948658866
9,75.9871047068,50.4919669557
9,91.1120854191,50.489389393
9,95.0652748396,30.5004028652
9,69.239417959,30.5060052447
9,49.6561262881,50.4313198677
9,63.0186009279,30.4925819262
9,70.5382006004,30.4835582526
9,70.0868697658,30.5100448173
9,62.6856904424,30.5464245575
9,88.6626638086,50.4553260208
9,95.2492339568,30.4594542144
9,70.9468490729,50.4727017878
9,78.6424883907,89.5512032307
9,74.6782541432,70.4453141903
9,51.8281274487,70.3526492053
9,44.8499842618,70.3952029719
9,24.2703823928,50.4855676918
9,34.7424714403,70.3399348879
9,37.7993149267,70.4695358763
9,49.7869410649,89.6580469945
9,59.751497414,89.7319325216
9,64.7747992444,90.132316736
9,70.8444476004,89.9242090159
9,70.6059455116,90.042061963
9,80.4002336791,30.4850063746
9,70.810692254,89.5926540118
9,66.7699466213,70.4233752108
9,73.3363681612,70.3169271705
9,73.1051481627,70.300511881
9,80.240250951,70.3543089613
9,74.6478782284,30.6738628584
9,52.9767123211,10.859490276
9,67.0885590036,30.4945239508
9,70.7864511597,10.5136950409
9,56.7721495656,10.5032723508
9,75.4772220231,10.5185680355
9,76.7659121498,10.496999064
9,77.621049129,10.4958742318
9,65.4144870523,10.6818401251
9,57.0533061394,10.5140692392
9,69.9647805002,10.5072329326
9,38.0502407785,30.4079460343
9,42.2241202189,30.4980371582
9,87.6984642949,50.4899365296
9,52.3603310701,89.7043170068
9,51.4067867898,89.7121385499
9,43.588468468,89.7455365536
9,64.9697382623,10.4821595117
9,50.8784883796,10.5030898746
9,52.4189219215,10.4959063596
9,46.6883404976,10.5075321353
9,59.8525770283,10.5431877763
9,53.7489900744,10.5225745323
9,58.2390955164,10.4948990284
9,54.810300495,10.7249292845
9,52.2038939272,10.4956369212
9,50.7451622429,10.5249055723
9,42.7131936166,10.4875472428
9,45.3172255098,10.4958733944
9,53.116915041,10.5068605973
9,57.049801823,10.5081369414
9,54.8546309465,10.4639151924
9,54.9248425638,10.498331942
9,58.2722785867,69.9002729578
9,49.7494984129,10.4858029097
9,41.1693104232,10.4973002433
9,65.9952727194,30.4750241915
9,63.3095540306,10.4888142392
9,67.9680481127,50.4521589097
9,51.8202625467,89.8341303987
9,40.816953133,50.4877601957
9,42.7390751173,50.483155992
9,51.8678937691,50.4932732621
9,43.3710018924,50.5008373234
9,53.0427983006,50.4875038691
9,56.6189102967,50.5033740178
9,29.3365106528,50.461893969
9,70.568289819,50.4962361243
9,58.8215465891,70.4557817483
9,60.1869278445,70.4835512458
9,59.4355174849,50.4206326073
9,49.5858434795,50.4349813825
9,41.7797417848,50.4706422808
9,46.1276863394,30.4494107792
9,67.870887292,70.0680261345
9,38.0337837705,50.4908995189
9,32.0371080007,50.5000661229
9,23.2847479782,50.4743528321
9,53.366566866,90.2080300059
9,52.8019793617,90.0880645063
9,47.0541298828,90.458936026
9,42.4484337816,89.5077001153
9,42.7040363241,90.4426288607
9,32.3789386326,90.144142631
9,27.6340383923,50.5036668574
9,32.5307027362,70.1573965085
9,32.6560991775,70.0510704992
9,22.9550932697,70.4268951523
9,27.1498436318,70.2108058428
9,26.1669092779,70.5003151212
9,26.3314570795,50.494556525
