   HJD          MAG      MAGERR   CONTAM    SKYLO   SKYHI   BLIM    TYPE    CHIP     XP   YP   FILTS 
   57114.8362620   17.496   0.018    0.00      53.68     58.05    0.093    1.0    3.0   222.18 2012.76  i
   57114.8491800   17.505   0.014    0.00      50.53     55.18    0.094    1.0    3.0   217.15 1988.18  i
   57114.8560590   17.483   0.019    0.00      46.67     51.57    0.094    1.0    3.0   212.58 1968.79  i
   57114.8628950   17.446   0.013    0.00      45.39     49.98    0.090    1.0    3.0   203.00 1991.98  i
   57114.8801280   17.373   0.016    0.00      44.16     49.01    0.090    1.0    3.0   225.34 2009.13  i
   57114.8924860   17.323   0.018    0.00      42.77     47.64    0.090    1.0    3.0   240.67 1999.45  i
   57114.9084580   17.248   0.016    0.00      41.81     46.41    0.095    1.0    3.0   203.70 1999.58  i
   57115.7366510   17.190   0.020    0.00      40.13     46.08    0.090    1.0    3.0   228.03 1992.99  i
   57115.7471480   17.201   0.018    0.00      38.64     44.04    0.092    1.0    3.0   209.53 1959.89  i
   57115.7599940   17.248   0.020    0.00      36.43     41.06    0.088    1.0    3.0   226.89 1998.32  i
   57115.7737430   17.290   0.018    0.00      32.23     36.90    0.087    1.0    3.0   216.69 1998.49  i
   57115.7867230   17.330   0.019    0.00      26.62     30.86    0.085    1.0    3.0   204.86 2004.99  i
   57115.7998000   17.364   0.017    0.00      28.49     33.07    0.085    1.0    3.0   236.37 1975.78  i
   57115.8127770   17.453   0.017    0.00      61.73     65.57    0.089    1.0    3.0   284.51 2047.64  i
   57115.8257110   17.476   0.017    0.00      57.85     61.79    0.092    1.0    3.0   239.48 1994.63  i
   57115.8388920   17.513   0.019    0.00      52.64     57.28    0.092    1.0    3.0   233.86 2010.98  i
   57115.8517910   17.494   0.020    0.00      49.16     53.02    0.089    1.0    3.0   211.09 1984.96  i
   57115.8646660   17.422   0.021    0.00      46.15     50.48    0.091    1.0    3.0   228.35 1998.40  i
   57115.8909360   17.317   0.016    0.00      44.81     49.53    0.091    1.0    3.0   205.24 1986.74  i
   57115.8965760   17.289   0.013    0.00      43.48     47.86    0.089    1.0    3.0   218.66 2005.57  i
   57115.9079930   17.256   0.018    0.00      42.42     46.40    0.090    1.0    3.0   221.71 1999.73  i
   57115.9142460   17.268   0.016    0.00      41.20     44.96    0.091    1.0    3.0   217.19 1976.97  i
   57116.7341290   17.235   0.024    0.00      40.88     44.70    0.089    1.0    3.0   220.36 1981.45  i
   57116.7423910   17.275   0.025    0.00      40.68     44.41    0.090    1.0    3.0   215.38 1993.68  i
   57116.7552400   17.227   0.021    0.00      40.12     43.97    0.088    1.0    3.0   218.88 1980.93  i
   57116.7682540   17.262   0.021    0.00     792.74    830.27    0.079    1.0    3.0   213.89 1984.85  i
   57116.7811440   17.294   0.023    0.00      37.33     40.99    0.087    1.0    3.0   209.32 1981.69  i
   57116.7943090   17.337   0.018    0.00      45.65     49.40    0.088    1.0    3.0   211.78 2001.09  i
   57116.8072880   17.381   0.018    0.00      85.33     89.40    0.098    1.0    3.0   211.22 2028.41  i
   57116.8202360   17.470   0.019    0.00      80.83     84.71    0.099    1.0    3.0   218.77 2018.84  i
   57116.8332230   17.492   0.020    0.00      75.60     79.81    0.096    1.0    3.0   225.12 1994.24  i
   57116.8460950   17.486   0.015    0.00      67.16     70.99    0.094    1.0    3.0   216.15 1995.79  i
   57116.8598420   17.455   0.017    0.00      60.43     64.33    0.093    1.0    3.0   244.75 2010.55  i
   57116.8727070   17.371   0.024    0.00      57.21     60.94    0.089    1.0    3.0   224.57 2019.66  i
   57116.8858200   17.353   0.017    0.00      55.80     59.57    0.089    1.0    3.0   215.64 1991.42  i
   57116.8988920   17.276   0.019    0.00      53.29     57.24    0.094    1.0    3.0   203.20 1995.13  i
   57116.9126670   17.235   0.018    0.00      49.94     53.94    0.092    1.0    3.0   204.51 1993.67  i
   56423.8588830   17.255   0.013    0.00      49.51     53.37    0.089    1.0    3.0   211.95 1984.05  z
   56424.6918710   17.413   0.014    0.00      50.45     54.19    0.091    1.0    3.0   232.10 1994.98  z
   56424.7696560   17.167   0.013    0.00      51.69     55.38    0.088    1.0    3.0   224.27 2001.73  z
   56424.8549130   17.242   0.013    0.00      48.56     52.65    0.089    1.0    3.0   234.87 1999.13  z
   56450.6562610   17.402   0.015    0.00      46.25     49.96    0.088    1.0    3.0   220.53 1998.74  z
   56450.7822050   17.150   0.016    0.00      47.60     51.71    0.088    1.0    3.0   228.54 2008.73  z
   56450.8805240   17.332   0.013    0.00    1814.62   1891.32    0.078    1.0    4.0    70.77 2061.51  z
   56450.9330670   17.479   0.012    0.00    1622.87   1674.14    0.080    1.0    4.0   148.83 1965.91  z
   56451.6565950   17.411   0.017    0.00    2973.98   3128.51    0.081    1.0    4.0   110.42 2023.78  z
   56451.7575340   17.191   0.013    0.00    2788.33   2963.18    0.083    1.0    4.0   132.61 2002.70  z
   56451.8806790   17.334   0.012    0.00    1128.34   1194.56    0.082    1.0    4.0   245.13 1950.74  z
   56452.6010930   17.220   0.014    0.00    1355.98   1423.79    0.079    1.0    4.0   198.95 1976.43  z
   56452.6898160   17.389   0.013    0.00    1774.99   1837.80    0.082    1.0    4.0   206.97 2034.69  z
   56452.7969980   17.140   0.014    0.00    1758.15   1856.50    0.080    1.0    4.0   234.19 2008.60  z
   56452.8650360   17.261   0.014    0.00    1409.91   1498.81    0.081    1.0    4.0   264.05 1952.22  z
   56453.7395280   17.222   0.014    0.00     933.17   1047.44    0.081    1.0    4.0   198.40 1968.37  z
   56453.8198370   17.153   0.016    0.00    1095.25   1153.84    0.080    1.0    4.0   211.58 2043.26  z
   56453.8899870   17.387   0.021    0.00    1023.18   1074.94    0.081    1.0    4.0   275.67 1924.74  z
   56465.5449060   17.157   0.015    0.00     671.00    723.97    0.083    1.0    4.0   255.49 1969.22  z
   56465.5658140   17.153   0.014    0.00     806.30    864.03    0.080    1.0    4.0   213.10 2004.38  z
   56465.5855270   17.186   0.015    0.00     905.87    964.62    0.083    1.0    4.0   212.38 2035.53  z
   56465.6059440   17.240   0.013    0.00     738.58    811.07    0.086    1.0    4.0   190.00 1945.92  z
   56465.6253900   17.311   0.015    0.00     738.44    809.04    0.092    1.0    4.0   211.14 1994.17  z
   56465.6445560   17.378   0.013    0.00     825.22    906.68    0.096    1.0    4.0   201.76 2029.90  z
   56465.6637900   17.417   0.012    0.00    2151.78   2397.70    0.080    1.0    4.0   132.92 1910.29  z
   56465.6831430   17.405   0.012    0.00    2163.31   2621.94    0.080    1.0    4.0   124.41 1929.50  z
   56467.5417120   17.181   0.019    0.00    2393.46   2888.57    0.080    1.0    4.0   126.46 1909.19  z
   56467.6150990   17.265   0.014    0.00    2100.81   2655.71    0.080    1.0    4.0   125.36 1897.28  z
   56467.6309890   17.333   0.014    0.00    2058.21   2674.84    0.081    1.0    4.0   120.69 1886.81  z
   56467.6796280   17.403   0.013    0.00    2042.01   2793.99    0.081    1.0    4.0   117.28 1841.88  z
   56467.6963460   17.368   0.015    0.00    2034.78   2864.62    0.082    1.0    4.0   106.12 1886.34  z
   56509.5264300   17.141   0.014    0.00    1449.93   1707.52    0.082    1.0    4.0    93.51 1891.71  z
   56509.5964540   17.225   0.015    0.00    4410.29   5078.81    0.084    1.0    4.0   363.82 2053.73  z
   56509.7276340   17.235   0.013    0.00    3407.86   4293.10    0.081    7.0    4.0   214.65 1938.38  z
   56510.5238770   17.138   0.011    0.00    3205.10   4132.69    0.082    1.0    4.0   209.33 1887.54  z
   56510.5891100   17.213   0.015    0.00    3658.61   4523.60    0.082    1.0    4.0   209.17 1931.59  z
   56510.6554310   17.419   0.014    0.00    2763.25   3813.80    0.084    7.0    4.0   216.14 1956.73  z
   56510.7194500   17.267   0.016    0.00    2836.37   3929.38    0.084    1.0    4.0   247.89 1971.08  z
   57112.8928570   17.247   0.023    0.00    2700.42   3853.81    0.084    1.0    4.0   241.45 1961.35  z
   57113.9062140   17.222   0.019    0.00     824.91    882.50    0.082    1.0    4.0   174.20 1934.50  z
   57114.7477470   17.158   0.024    0.00     814.74    916.56    0.081    1.0    4.0   141.94 1954.28  z
   57114.7584140   17.199   0.020    0.00    1096.39   1184.58    0.081    1.0    4.0   111.18 1986.08  z
   57114.7714580   17.217   0.018    0.00     851.71    895.55    0.080    1.0    4.0   192.18 1880.14  z
   57114.7845750   17.278   0.021    0.00     669.65    724.13    0.083    1.0    4.0   150.71 1914.50  z
   57114.7978740   17.289   0.026    0.00     751.71    808.55    0.081    1.0    4.0   137.71 1914.72  z
   57114.8108220   17.392   0.020    0.00    1013.45   1057.27    0.080    1.0    4.0   150.07 1970.22  z
   57114.8236910   17.401   0.019    0.00      57.25     61.71    0.098    1.0    3.0   213.77 1992.64  z
   57114.8366360   17.395   0.027    0.00      53.21     58.42    0.096    1.0    3.0   223.65 2005.84  z
   57114.8495650   17.390   0.018    0.00      63.08     68.52    0.099    1.0    3.0   193.34 2025.54  z
   57114.8564390   17.419   0.026    0.00      66.62     71.87    0.097    1.0    3.0   227.11 2017.74  z
   57114.8632660   17.388   0.026    0.00      64.00     69.60    0.096    1.0    3.0   200.70 1988.87  z
   57114.8804980   17.330   0.018    0.00      59.38     65.09    0.094    1.0    3.0   211.00 1972.77  z
   57114.8928720   17.283   0.026    0.00      59.07     65.24    0.095    1.0    3.0   204.08 1973.10  z
   57114.9088320   17.226   0.018    0.00      58.81     64.78    0.097    1.0    3.0   222.24 1995.32  z
   57115.7370190   17.157   0.023    0.00      57.96     63.98    0.096    1.0    3.0   233.89 1989.89  z
   57115.7475230   17.136   0.026    0.00      57.43     64.54    0.098    1.0    3.0   213.02 1991.50  z
   57115.7603800   17.197   0.019    0.00      55.63     63.16    0.101    1.0    3.0   228.12 1976.60  z
   57115.7741150   17.251   0.018    0.00      54.55     61.30    0.099    1.0    3.0   223.74 1949.63  z
   57115.7870960   17.280   0.018    0.00      51.64     57.22    0.094    1.0    3.0   231.28 1988.68  z
   57115.8001730   17.338   0.021    0.00      48.68     54.66    0.094    1.0    3.0   225.49 1987.81  z
   57115.8131540   17.356   0.016    0.00      46.11     51.57    0.092    1.0    3.0   194.12 2023.54  z
   57115.8260970   17.400   0.018    0.00      47.70     53.24    0.092    1.0    3.0   230.49 1961.63  z
   57115.8392850   17.437   0.019    0.00      59.22     63.71    0.094    1.0    3.0   278.21 2042.52  z
   57115.8521590   17.385   0.017    0.00      55.63     60.33    0.098    1.0    3.0   226.76 1998.28  z
   57115.8650410   17.381   0.022    0.00      50.84     55.53    0.093    1.0    3.0   222.04 1997.88  z
   57115.8913070   17.234   0.019    0.00      47.11     52.19    0.095    1.0    3.0   219.94 1989.93  z
   57115.8980530   17.242   0.014    0.00      45.72     50.33    0.092    1.0    3.0   238.94 2002.33  z
   57115.9083670   17.183   0.017    0.00      45.81     51.10    0.095    1.0    3.0   209.08 1995.13  z
   57115.9151090   17.162   0.017    0.00      45.44     50.43    0.097    1.0    3.0   213.18 2014.10  z
   57116.7345050   17.077   0.027    0.00      44.58     49.19    0.095    1.0    3.0   208.12 1986.01  z
   57116.7686180   17.232   0.025    0.00      43.32     47.79    0.096    1.0    3.0   235.55 1991.44  z
   57116.7815160   17.269   0.019    0.00      45.11     49.46    0.094    1.0    3.0   227.39 1988.64  z
   57116.7946720   17.285   0.017    0.00      47.99     52.26    0.094    1.0    3.0   200.68 1988.27  z
   57116.8076510   17.348   0.018    0.00      50.41     54.79    0.093    1.0    3.0   216.69 1976.34  z
   57116.8206200   17.377   0.021    0.00     981.12   1029.42    0.077    1.0    3.0   221.71 1993.68  z
   57116.8465140   17.454   0.028    0.00      47.33     51.16    0.093    1.0    3.0   204.49 1990.62  z
   57116.8602160   17.375   0.018    0.00      51.13     55.50    0.093    1.0    3.0   221.68 1993.77  z
   57116.8730750   17.325   0.017    0.00      80.67     84.92    0.101    1.0    3.0   197.25 2029.49  z
   57116.8861920   17.255   0.020    0.00      73.38     77.84    0.100    1.0    3.0   213.92 1998.60  z
   57116.8992540   17.212   0.015    0.00      64.64     68.98    0.094    1.0    3.0   224.47 1994.63  z
   57116.9130340   17.196   0.020    0.00      61.00     65.59    0.098    1.0    3.0   237.07 2020.50  z
